baseMean,log2FoldChange,lfcSE,pvalue,padj,gene
15.763812374289959,-2.03545126979056,0.23257438119339147,4.604071808087231e-19,2.259550453768216e-17,SHANK3
16.111554752056737,-2.3003132607387475,0.26349185669639075,4.848934653970246e-19,2.370569553331377e-17,FLI1
80.39898848868927,-2.836826111287427,0.3255989459192913,5.370745185960733e-19,2.605631376288049e-17,PECAM1
7.302532682906055,-1.8982654439922422,0.21780798987716166,6.0257173671712945e-19,2.912277317646933e-17,ARHGAP24
53.81411697141533,-1.2183022756719142,0.13912456655856317,7.239484454342182e-19,3.433622645490428e-17,ZBTB4
10.316522127837635,-2.725790337328113,0.3148337245349807,7.632927492442533e-19,3.606771054142641e-17,DPEP2
28.348209707172018,-1.3424213667294216,0.15355930408944335,7.82930344588464e-19,3.67226111072471e-17,BMPR2
17.030683395298983,-2.4574454905642114,0.28318895952728185,7.96066448250653e-19,3.7201472881301655e-17,ARHGAP31
12.16991475785687,-1.5648453253259533,0.17942277494640574,8.246407208476378e-19,3.839563444210375e-17,HERC3
7.980750333042454,-2.2546626618161136,0.26038325819438896,8.75569376777584e-19,4.061811075992653e-17,STARD8
339.10686079247995,-3.1265366087173554,0.36193438901398095,1.0392781073529418e-18,4.803732371841179e-17,EPAS1
41.31727486410359,-3.629214047208225,0.42046979915959604,1.1594246694398147e-18,5.3203779686821245e-17,HSD17B6
36.91005389303294,-1.1434890136473919,0.13103565118827587,1.189751830373055e-18,5.420406994936166e-17,EPS15
17.93743844538905,-3.5782654343790896,0.4155695201478148,1.197794017975137e-18,5.437557058029274e-17,PRKCB
22.560327706802433,-7.47900560907363,0.8597484369588997,1.6018062892840388e-18,7.194544078830182e-17,SLC6A4
33.97901737026839,-1.317845244310151,0.15242144862873908,1.6120503730041012e-18,7.215060665934906e-17,INPP5K
12.75838167976865,-1.8922915293811542,0.2209773015940278,2.152959102215292e-18,9.436642464916751e-17,PTPN21
14.562015559897866,-1.3593630426649426,0.1580058300987144,2.2454161574488597e-18,9.774481088127552e-17,SPRYD7
47.867099749497214,-1.2907993152465302,0.14967169890908358,2.2563792562641514e-18,9.78868147657803e-17,KLF13
5.292047874140684,-3.1237521188491093,0.3673302511787047,2.8690265585149934e-18,1.2320336684217594e-16,NCKAP5
4.677612638841617,-2.4541082300817716,0.2890360469881401,2.891970697327639e-18,1.2377050348057784e-16,USHBP1
62.71095788512288,-1.9798023480281135,0.2318480862588403,3.010250744937035e-18,1.2772434250720512e-16,ATP6V0A1
53.94465770381921,-1.4380735814264891,0.16785562624823125,3.0144994691339423e-18,1.2772434250720512e-16,PNPLA6
