"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045840","GO:0045840","positive regulation of mitotic nuclear division","14/2655","47/18860",0.297872340425532,2.11595945025444,3.10052609438158,0.00414235140929295,0.0282445478930668,0.0206218154230217,"UBE2C/CDC20/NUSAP1/AURKA/DLGAP5/ESPL1/SKA3/SKA1/PDGFB/IGF2/IL1B/EDN1/PRAP1/PDGFRB",14
"GO:0055078","GO:0055078","sodium ion homeostasis","14/2655","47/18860",0.297872340425532,2.11595945025444,3.10052609438158,0.00414235140929295,0.0282445478930668,0.0206218154230217,"ATP6V1B1/ATP1A2/SCN7A/EDNRB/SLC8A1/TMPRSS3/EDNRA/EDN1/SLC9B2/ATP1B2/SLC1A3/SCNN1B/SCNN1G/ATP1A3",14
"GO:0048659","GO:0048659","smooth muscle cell proliferation","38/2655","176/18860",0.215909090909091,1.53372710152371,2.87943802681172,0.00423583914827941,0.0287873086010399,0.0210180940669946,"S1PR1/CDH13/BMPR2/MEF2C/KLF4/NDRG4/CALCRL/HBEGF/IGFBP3/PDGFB/PTGIR/PIK3R1/CX3CL1/JAK2/NR4A3/P2RY6/SKP2/TLR4/MIR223/RGS5/BMP2/IL6/NDRG2/PDE1A/EDN1/DDR2/ADAMTS1/CDKN1A/TNFAIP3/PPARG/OGN/PDGFRB/PRKCA/THBS1/MMP9/FGF2/APOD/HPGD",38
"GO:0050680","GO:0050680","negative regulation of epithelial cell proliferation","38/2655","176/18860",0.215909090909091,1.53372710152371,2.87943802681172,0.00423583914827941,0.0287873086010399,0.0210180940669946,"CDKN2A/CAV1/MEF2C/FLCN/ACVRL1/CAV2/ENG/WDR77/MMRN2/KLF9/PTPRM/FBXW7/MIR492/TGFBR3/HSF1/LIMS2/ALOX5/PHB2/DLL4/VASH1/OVOL1/MARVELD3/DAB2/FLT1/ATOH8/COL4A3/EPPK1/PPARG/SULF1/MCC/ZEB1/THBS1/SCG2/SFRP1/CEACAM1/GPC3/HPN/APOH",38
"GO:0051965","GO:0051965","positive regulation of synapse assembly","19/2655","72/18860",0.263888888888889,1.87455534630676,3.00940298068992,0.0042358866479749,0.0287873086010399,0.0210180940669946,"AMIGO1/EPHB2/RTN4RL1/FLRT3/EPHB3/AGRN/LRRC4B/TPBG/NLGN3/IL1RAP/IQSEC2/LRRN3/PRKCA/NTRK2/FLRT2/SRPX2/SEMA4D/LRRTM1/NTRK3",19
"GO:0007272","GO:0007272","ensheathment of neurons","35/2655","159/18860",0.220125786163522,1.56368072581696,2.88912549946462,0.0042653022276082,0.0288982388092435,0.021099086061877,"PRX/TPPP/MBP/AMIGO1/EPB41L3/PLLP/CLDN5/WASF3/ARHGEF10/MAPK1/NFASC/ITGB4/JAM3/GPM6B/PPP3R1/MAP2K1/PMP22/CNTNAP1/RARG/EGR2/ITGAX/S100B/CNTN1/QKI/TNFRSF1B/JAM2/ABCA2/CLDN11/MAG/PLP1/NTRK2/CST7/NTRK3/BCAS1/KLK6",35
"GO:0008366","GO:0008366","axon ensheathment","35/2655","159/18860",0.220125786163522,1.56368072581696,2.88912549946462,0.0042653022276082,0.0288982388092435,0.021099086061877,"PRX/TPPP/MBP/AMIGO1/EPB41L3/PLLP/CLDN5/WASF3/ARHGEF10/MAPK1/NFASC/ITGB4/JAM3/GPM6B/PPP3R1/MAP2K1/PMP22/CNTNAP1/RARG/EGR2/ITGAX/S100B/CNTN1/QKI/TNFRSF1B/JAM2/ABCA2/CLDN11/MAG/PLP1/NTRK2/CST7/NTRK3/BCAS1/KLK6",35
"GO:0006692","GO:0006692","prostanoid metabolic process","15/2655","52/18860",0.288461538461538,2.04910908300739,3.06632430999336,0.00428018445093345,0.0288982388092435,0.021099086061877,"ATP6V1B1/CTHRC1/EDN2/PLA2G4F/IL1B/PTGES/PTGS1/PTGIS/EDN1/HPGDS/TBXAS1/AKR1C3/PLA2G4A/AKR1C2/HPGD",15
"GO:0030195","GO:0030195","negative regulation of blood coagulation","15/2655","52/18860",0.288461538461538,2.04910908300739,3.06632430999336,0.00428018445093345,0.0288982388092435,0.021099086061877,"THBD/ANGPT1/PDGFB/SH2B3/CPB2/UBASH3B/EDN1/PROS1/PLAT/PLAU/THBS1/ADTRP/FGB/CEACAM1/APOH",15
"GO:0030838","GO:0030838","positive regulation of actin filament polymerization","15/2655","52/18860",0.288461538461538,2.04910908300739,3.06632430999336,0.00428018445093345,0.0288982388092435,0.021099086061877,"PRKCE/PTK2B/EVL/LMOD1/CDC42EP2/CSF3/HCK/CDC42EP5/NCKAP1L/ALOX15/BAIAP2L1/BAIAP2L2/BIN1/CCL24/CCL21",15
"GO:2001257","GO:2001257","regulation of cation channel activity","15/2655","52/18860",0.288461538461538,2.04910908300739,3.06632430999336,0.00428018445093345,0.0288982388092435,0.021099086061877,"VAMP2/CALM1/ANK3/HTT/AHNAK/CALM3/STAC/GPR35/SCN1B/EDNRA/EDN1/FGF13/CAMK2D/GAL/CTSS",15
"GO:0030901","GO:0030901","midbrain development","23/2655","93/18860",0.247311827956989,1.75679889840633,2.96136278107793,0.00429581639819515,0.0289722198433227,0.0211531008485665,"MBP/NDST1/CALM1/YWHAH/LDHA/CALM3/WNT3A/HES1/COX6B1/NDRG2/PHOX2A/WNT2/NR4A2/MAG/PLP1/S100A1/FGF2/MSX1/CNP/SFRP1/BASP1/MAOB/PADI2",23
"GO:0002686","GO:0002686","negative regulation of leukocyte migration","16/2655","57/18860",0.280701754385965,1.99398685036508,3.04208657255704,0.00434537050917022,0.029242786553569,0.0213506461156898,"SLIT2/PTGER4/IL33/CD69/MIR223/LRCH1/MMP28/DUSP1/CXCL12/ADTRP/CCL28/APOD/CCL21/BMP5/GREM1/PADI2",16
"GO:0099024","GO:0099024","plasma membrane invagination","16/2655","57/18860",0.280701754385965,1.99398685036508,3.04208657255704,0.00434537050917022,0.029242786553569,0.0213506461156898,"AURKB/ARHGAP25/MARCO/ELMO1/GATA2/CD36/ANO6/BIN2/NCKAP1L/MSR1/ALOX15/F2RL1/ITGAM/PLCG2/CLCN2/THBS1",16
"GO:0043405","GO:0043405","regulation of MAP kinase activity","17/2655","62/18860",0.274193548387097,1.94775530040702,3.02554292815203,0.00435194024858467,0.0292552339053447,0.0213597341347934,"SASH1/EZH2/DUSP7/PDGFB/PTPN1/S100A12/PIK3R5/FGF18/FLT1/FGF1/MAP3K10/TRIB3/DUSP1/RASGRP1/PDGFRB/TPD52L1/FGF2",17
"GO:0002224","GO:0002224","toll-like receptor signaling pathway","22/2655","88/18860",0.25,1.7758945386064,2.95294823269274,0.00448615477453118,0.03009219403955,0.0219708126859302,"PRKCE/HSPD1/TRIM3/DDX39A/LGR4/ESR1/TLR4/CD300LF/CD36/SMPDL3B/IRF7/TLR8/BTK/TYRO3/SCIMP/NFKBIZ/GDI1/PLCG2/CTSS/IRAK3/TLR2/CD274",22
"GO:0048041","GO:0048041","focal adhesion assembly","22/2655","88/18860",0.25,1.7758945386064,2.95294823269274,0.00448615477453118,0.03009219403955,0.0219708126859302,"TEK/PPM1F/THSD1/PEAK1/MACF1/DLC1/ACVRL1/DUSP3/RCC2/LIMCH1/CLASP2/GPM6B/RHOD/KDR/FAM107A/SORBS1/THBS1/PHLDB2/CORO2B/SFRP1/APOD/GREM1",22
"GO:0043271","GO:0043271","negative regulation of monoatomic ion transport","27/2655","115/18860",0.234782608695652,1.66779661016949,2.90748500283526,0.0045457264255269,0.0304144172547316,0.022206073228731,"PRKCE/CAV1/PTK2B/INPP5K/ATP1A2/CALM1/SPINK1/PPP3CB/ANK3/PPP3CA/CALM3/HES1/GPR35/PPP3R1/SESTD1/PXK/GABRE/UCP2/CAMK2D/NEDD4L/OSR1/RGS4/LILRB2/MMP9/BIN1/PLN/PCSK9",27
"GO:0043500","GO:0043500","muscle adaptation","29/2655","126/18860",0.23015873015873,1.63495052760589,2.89452282308954,0.0045489133260949,0.0304144172547316,0.022206073228731,"EZH2/MEF2A/TWF1/MIR25/KLF4/TNNT1/GTF2IRD1/PDGFB/ACACB/PPP3CA/CAMTA2/TNNC1/NR4A3/ARRB1/INPP5F/CAMK2G/IL1B/IL6ST/LMCD1/EDN1/FBXO32/HEY2/CAMK2D/TNFRSF1B/PPARG/PDGFRB/RGS4/PRKCA/PI16",29
"GO:0046660","GO:0046660","female sex differentiation","29/2655","126/18860",0.23015873015873,1.63495052760589,2.89452282308954,0.0045489133260949,0.0304144172547316,0.022206073228731,"SLIT2/STAT5B/SGPL1/FANCG/RBP4/WT1/STRA6/TBX3/TAF4/ESR1/RETN/BAK1/ZP3/SLIT3/ROBO2/LHX1/INHA/TYRO3/MMP19/INHBB/KDR/ADAMTS1/CEBPB/FST/CHD7/TIPARP/VGF/SFRP1/LRP2",29
"GO:0009914","GO:0009914","hormone transport","66/2655","343/18860",0.192419825072886,1.36686926586615,2.7754931043734,0.00466035125894263,0.0310440977350038,0.0226658134479342,"CRY2/PRKCE/SOX4/NMU/PRKCB/PAX8/SIDT2/HMGA2/PPP3CB/RAPGEF4/RBP4/EXOC3L1/TBX3/JAK2/ITPR1/RAB8B/ALOX5/RETN/CAMK2G/IL1B/IL6/GNAI1/PFKFB2/BTK/DAB2/BAIAP3/CRYM/INHA/PTPRN2/ACSL4/SPP1/GNAO1/ABAT/INHBB/ADRA2C/EDN1/C2CD2L/CDK16/F2RL1/UCP2/REST/RAB11FIP1/GNAZ/CHD7/PPARG/LTBP4/RAB3A/SLC9B2/OXCT1/SLC25A22/ADCY5/BMP6/GAL/AQP1/PRKCA/NMB/VSNL1/FGB/SCG5/VGF/HCAR2/STX1A/GPR27/FOXA2/SNAP25/CPLX1",66
"GO:0003156","GO:0003156","regulation of animal organ formation","10/2655","29/18860",0.344827586206897,2.44950970842262,3.16191733106535,0.00466538549909791,0.0310440977350038,0.0226658134479342,"WT1/SIX1/BMP2/ROBO2/FGF1/SULF1/WNT2/BMP7/MESP1/FGF2",10
"GO:1900745","GO:1900745","positive regulation of p38MAPK cascade","10/2655","29/18860",0.344827586206897,2.44950970842262,3.16191733106535,0.00466538549909791,0.0310440977350038,0.0226658134479342,"SASH1/AGER/PJA2/MAP3K3/MINK1/GADD45B/IL1B/BMP2/SPI1/DSC2",10
"GO:0002260","GO:0002260","lymphocyte homeostasis","21/2655","83/18860",0.253012048192771,1.79729085834865,2.94652277892528,0.00466813473524098,0.0310440977350038,0.0226658134479342,"CCNB2/MEF2C/STAT5B/SLC46A2/PPP3CB/IL7R/WDR37/TNFSF13/DOCK11/BAK1/SH2B2/P2RX7/TSC22D3/NCKAP1L/DOCK10/SPNS2/TNFAIP3/AIM2/SASH3/PMAIP1/LGALS2",21
"GO:0043297","GO:0043297","apical junction assembly","21/2655","83/18860",0.253012048192771,1.79729085834865,2.94652277892528,0.00466813473524098,0.0310440977350038,0.0226658134479342,"CDH5/ECT2/CLDN6/RAMP2/CLDN3/PECAM1/ESAM/ACVRL1/CLDN9/PRKCH/APC/CLDN16/CLDN5/MARVELD3/CLDN11/CLDN4/CLDN23/CLDN18/WNT11/CLDN10/POF1B",21
"GO:1905475","GO:1905475","regulation of protein localization to membrane","38/2655","177/18860",0.214689265536723,1.52506197665635,2.84080203723121,0.00467843374769312,0.0310792415521993,0.0226914725349272,"PRKCE/SPTBN1/KIF2C/RAMP3/ARHGAP44/CACNA2D2/EPB41L3/PID1/PIK3R1/LYPD1/LRP1/PRKCH/EPHB2/PRNP/LYPLA1/WNT3A/MIR223/CD36/CAMK2G/PRKCI/STAC/MAP2K1/DAB2/EPM2A/VIL1/DOK7/ARHGEF16/MRAP2/OLFM1/CAMK2D/NKD2/SORBS1/IQSEC2/LRP4/CLIP3/GPC3/AGR2/CPLX1",38
"GO:0051592","GO:0051592","response to calcium ion","32/2655","143/18860",0.223776223776224,1.58961189469664,2.86472679445059,0.00470456965362688,0.0311977955637896,0.0227780307957968,"RASGRP2/MEF2A/ECT2/CAV1/ADD1/MEF2C/CALM1/PPP3CA/SLC25A13/CALM3/CPNE5/FOSB/CPNE1/S100A16/P2RX7/HOMER1/FOS/KCNMA1/INHBB/ALOX15/EDN1/DUSP1/ALOX5AP/CAMK2D/GDI1/PLCG2/ITPKB/THBS1/CAPN3/AKR1C3/FGB/KCNMB4",32
"GO:0061337","GO:0061337","cardiac conduction","24/2655","99/18860",0.242424242424242,1.72207955258803,2.91569255516992,0.0047063470235791,0.0311977955637896,0.0227780307957968,"MEF2A/CAV1/ATP1A2/CALM1/EHD3/DSP/ACE/PKP2/CALM3/SLC8A1/SCN2B/KCNJ5/SCN1B/JUP/SCN4B/TBX5/GJA5/DSG2/CAMK2D/DSC2/ATP1B2/BIN1/PLN/ATP1A3",24
"GO:0001649","GO:0001649","osteoblast differentiation","53/2655","265/18860",0.2,1.42071563088512,2.79177599457792,0.00475314385063026,0.0314743435750068,0.0229799431105033,"RSPO2/CRIM1/IGFBP2/BMPR2/HSPE1/HSD17B4/MEF2C/PTH1R/CTHRC1/PTPRB/CAT/IGFBP3/LGR4/PPP3CA/FHL2/ZHX3/WNT3A/IGF2/COL1A1/SMO/NPNT/FBXO5/IL6ST/MAPK11/BMP2/IL6/IFITM1/GDF10/FBL/RPS15/CYP24A1/SPP1/FASN/SMAD9/DDR2/RASSF2/LIMD1/CEBPB/TMEM119/REST/PPARG/TP53INP2/LEF1/ITGA11/TWIST1/BMP6/BMP7/WNT11/FGF2/SFRP1/SEMA4D/CHRD/GREM1",53
"GO:0019218","GO:0019218","regulation of steroid metabolic process","28/2655","121/18860",0.231404958677686,1.64380320928857,2.87567427332172,0.00484153305158367,0.0319572117717951,0.0233324932332921,"INSIG1/GPR146/STAT5B/ACADL/LDLR/APOA1/ABCG1/FGFR4/SREBF2/DKK3/MAPK1/STARD4/PCK1/BMP2/GNAI1/DAB2/FGF1/CH25H/QKI/REST/ABCA2/BMP6/GAL/CLCN2/LMF1/AKR1C3/EGR1/BMP5",28
"GO:0033559","GO:0033559","unsaturated fatty acid metabolic process","28/2655","121/18860",0.231404958677686,1.64380320928857,2.87567427332172,0.00484153305158367,0.0319572117717951,0.0233324932332921,"ATP6V1B1/HSD17B4/CTHRC1/PLA2G4C/SCD/EDN2/PLA2G4F/ABHD6/ALOX5/IL1B/PTGES/PTGS1/ACSL4/ALOX15/PTGIS/EDN1/HPGDS/ALOX15B/TBXAS1/ACSL1/SCD5/MGLL/DAGLA/AKR1C3/PLA2G4A/CYP4F11/AKR1C2/HPGD",28
"GO:1903076","GO:1903076","regulation of protein localization to plasma membrane","28/2655","121/18860",0.231404958677686,1.64380320928857,2.87567427332172,0.00484153305158367,0.0319572117717951,0.0233324932332921,"PRKCE/SPTBN1/RAMP3/ARHGAP44/PID1/PIK3R1/LYPD1/LRP1/PRKCH/EPHB2/PRNP/LYPLA1/WNT3A/MIR223/CD36/CAMK2G/PRKCI/STAC/DAB2/EPM2A/VIL1/ARHGEF16/MRAP2/CAMK2D/NKD2/SORBS1/CLIP3/AGR2",28
"GO:0010565","GO:0010565","regulation of ketone metabolic process","33/2655","149/18860",0.221476510067114,1.57327569863118,2.84364411046356,0.00490090321482615,0.0321895314865288,0.0235021137311845,"GPIHBP1/CAV1/INSIG1/ACADL/NME1/MID1IP1/FMO2/TPK1/FGFR4/SNCA/ACACB/EDN2/PDK1/DKK3/PDK3/MFSD2A/STARD4/IL1B/BMP2/KAT2B/DAB2/PDK4/EDN1/TRIB3/REST/PPARG/TWIST1/BMP6/CLCN2/AKR1C3/EGR1/CEACAM1/BMP5",33
"GO:0014074","GO:0014074","response to purine-containing compound","33/2655","149/18860",0.221476510067114,1.57327569863118,2.84364411046356,0.00490090321482615,0.0321895314865288,0.0235021137311845,"PDE2A/RAPGEF2/THBD/SLC6A4/INPP5K/DUOX1/GPD1/ADORA2A/WT1/ASS1/CAD/P2RY6/SLC8A1/FOSB/COL1A1/IL1B/P2RY12/P2RX7/PER1/SLC26A6/CIB2/FBP1/FOS/MMP19/INHBB/DUSP1/AQP1/KCNJ8/VGF/CDO1/AQP9/NT5E/HCN2",33
"GO:0007143","GO:0007143","female meiotic nuclear division","13/2655","43/18860",0.302325581395349,2.14759339552402,3.04939827861598,0.00490269727707053,0.0321895314865288,0.0235021137311845,"PLK1/CCNB2/TOP2A/TRIP13/AURKA/DCAF13/TTK/NDC80/NCAPH/SKA3/SKA1/HSF1/FBXO5",13
"GO:0090329","GO:0090329","regulation of DNA-templated DNA replication","13/2655","43/18860",0.302325581395349,2.14759339552402,3.04939827861598,0.00490269727707053,0.0321895314865288,0.0235021137311845,"AGER/MCM2/CDT1/TIMELESS/GMNN/MCM4/DBF4/SSBP1/MCM7/MCM6/CDK2/FBXO5/CDC7",13
"GO:1902742","GO:1902742","apoptotic process involved in development","13/2655","43/18860",0.302325581395349,2.14759339552402,3.04939827861598,0.00490269727707053,0.0321895314865288,0.0235021137311845,"SLIT2/CDKN2A/PAX8/CHEK1/SCRIB/BAK1/KIF1B/SLIT3/ROBO2/SPI1/TNFRSF1B/LEF1/BMP7",13
"GO:0042886","GO:0042886","amide transport","65/2655","338/18860",0.192307692307692,1.36607272200493,2.74883615261944,0.00502142708042967,0.0329341852322784,0.0240457978488077,"PRKCE/SOX4/NMU/PRKCB/PAX8/SLC25A39/SIDT2/HMGA2/PPP3CB/RAPGEF4/RBP4/EXOC3L1/SLC19A1/JAK2/ITPR1/RAB8B/ALOX5/CAMK2G/IL1B/IL6/SLC15A2/GNAI1/PFKFB2/DISP1/SLC26A6/BAIAP3/PTPRN2/MMP7/ACSL4/GNAO1/ABAT/INHBB/SLC14A1/ADRA2C/ABCG2/EDN1/C2CD2L/CDK16/SLC15A3/F2RL1/UCP2/REST/GNAZ/CHD7/RAB3A/SLC9B2/ABCA2/OXCT1/SLC25A22/ADCY5/GAL/AQP1/PRKCA/PLTP/VSNL1/FGB/VGF/STX1A/GPR27/AQP9/CA2/LRP2/FOXA2/SNAP25/CPLX1",65
"GO:0016331","GO:0016331","morphogenesis of embryonic epithelium","34/2655","155/18860",0.219354838709677,1.55820424032562,2.82453655240185,0.00508347119293916,0.0333058715156838,0.0243171722025653,"PAX8/DLC1/ZEB2/LUZP1/CTHRC1/SIX4/TFAP2A/STIL/PRICKLE1/SCRIB/PRKACB/RPS7/COBL/SIX1/WNT6/KIF20B/OVOL2/RARG/LAMA5/VANGL2/ST14/SPINT2/SULF1/WNT2/TWIST1/OSR1/BMP7/SPINT1/SFRP1/IRX2/LRP2/BMP5/GREM1/LHX2",34
"GO:0055010","GO:0055010","ventricular cardiac muscle tissue morphogenesis","14/2655","48/18860",0.291666666666667,2.07187696170747,3.00964412466533,0.00510447939117868,0.0333638889668229,0.0243595317111414,"HEG1/TNNI3/ENG/DSP/PKP2/SMAD7/TNNC1/TGFBR3/DLL4/EDNRA/HEY2/CHD7/COL11A1/LRP2",14
"GO:0090224","GO:0090224","regulation of spindle organization","14/2655","48/18860",0.291666666666667,2.07187696170747,3.00964412466533,0.00510447939117868,0.0333638889668229,0.0243595317111414,"TPX2/PLK1/RCC1/SPAG5/TACC3/STIL/DCTN1/DYNC1H1/RAE1/SASS6/GNAI1/BORA/MAPK15/CHMP4C",14
"GO:0038066","GO:0038066","p38MAPK cascade","18/2655","68/18860",0.264705882352941,1.88035892323031,2.94370848925078,0.00510847541618504,0.0333638889668229,0.0243595317111414,"SASH1/AGER/PJA2/CYLD/MAP3K3/MINK1/GADD45B/IL1B/MAPK11/FBXO31/BMP2/ZFP36/SPI1/PER1/DUSP1/DSC2/KCNJ8/PHLPP1",18
"GO:0043547","GO:0043547","positive regulation of GTPase activity","22/2655","89/18860",0.247191011235955,1.75594066738611,2.89338405292474,0.00518406034371166,0.033500816500698,0.0244595047870282,"RASGRP2/EZH2/ECT2/RAPGEF2/DOCK9/ARHGAP11A/SCRIB/ABR/DOCK11/TBC1D7/RGS10/NET1/AGRN/DOCK8/DOCK10/ARHGEF16/F2RL1/RASGRP1/EVI5L/TBC1D2/TGM2/SEMA4D",22
"GO:0001919","GO:0001919","regulation of receptor recycling","9/2655","25/18860",0.36,2.55728813559322,3.1537207983638,0.00519154659319246,0.033500816500698,0.0244595047870282,"RAMP3/EPS15/LDLR/GRIA1/SNCA/SCRIB/INPP5F/NSF/PCSK9",9
"GO:0010878","GO:0010878","cholesterol storage","9/2655","25/18860",0.36,2.55728813559322,3.1537207983638,0.00519154659319246,0.033500816500698,0.0244595047870282,"ABCG1/SREBF2/STARD4/CD36/MSR1/LIPA/PPARG/NPC1/LPL",9
"GO:0032252","GO:0032252","secretory granule localization","9/2655","25/18860",0.36,2.55728813559322,3.1537207983638,0.00519154659319246,0.033500816500698,0.0244595047870282,"KIF1C/STXBP1/KIF1B/BAIAP3/RASGRP1/RAB3A/KIF5A/MAP2/SNAP25",9
"GO:0042744","GO:0042744","hydrogen peroxide catabolic process","9/2655","25/18860",0.36,2.55728813559322,3.1537207983638,0.00519154659319246,0.033500816500698,0.0244595047870282,"DUOX1/CAT/SNCA/MT3/PRDX4/HBB/HBA2/HBA1/GPX3",9
"GO:0090023","GO:0090023","positive regulation of neutrophil chemotaxis","9/2655","25/18860",0.36,2.55728813559322,3.1537207983638,0.00519154659319246,0.033500816500698,0.0244595047870282,"MDK/DAPK2/C5AR1/NCKAP1L/EDN1/CAMK1D/PERP/RAC2/CCL21",9
"GO:0090200","GO:0090200","positive regulation of release of cytochrome c from mitochondria","9/2655","25/18860",0.36,2.55728813559322,3.1537207983638,0.00519154659319246,0.033500816500698,0.0244595047870282,"PINK1/BIK/MOAP1/BAK1/CASP6/FAM162A/TP53/PMAIP1/MMP9",9
"GO:1903241","GO:1903241","U2-type prespliceosome assembly","9/2655","25/18860",0.36,2.55728813559322,3.1537207983638,0.00519154659319246,0.033500816500698,0.0244595047870282,"SNRPE/SNRPG/SNRPB/SF3B4/SNRPF/SNRPD2/SNRPA1/SNRPD1/SNRPB2",9
"GO:0007080","GO:0007080","mitotic metaphase chromosome alignment","17/2655","63/18860",0.26984126984127,1.91683854960691,2.95043427620147,0.00519430213894333,0.033500816500698,0.0244595047870282,"CCNB1/BIRC5/AURKB/KIF2C/CDCA8/CDK1/NUF2/CDT1/TTK/NDC80/KIFC1/SKA3/SKA1/KIF22/KIF18A/KAT2B/CHMP4C",17
"GO:0045453","GO:0045453","bone resorption","17/2655","63/18860",0.26984126984127,1.91683854960691,2.95043427620147,0.00519430213894333,0.033500816500698,0.0244595047870282,"S1PR1/ADRB2/PTK2B/PTH1R/IL6/P2RX7/UBASH3B/PDK4/SPP1/ACP5/TMEM119/TNFAIP3/SNX10/ADAM8/PRKCA/CLDN18/RAC2",17
"GO:0048008","GO:0048008","platelet-derived growth factor receptor signaling pathway","17/2655","63/18860",0.26984126984127,1.91683854960691,2.95043427620147,0.00519430213894333,0.033500816500698,0.0244595047870282,"CSRNP1/SGPL1/NDRG4/PDGFB/PTGIR/PTPN1/LRP1/JAK2/SNCA/CLASP2/NR4A3/IL1B/PDGFRL/TIPARP/PLAT/PDGFRB/APOD",17
"GO:0086002","GO:0086002","cardiac muscle cell action potential involved in contraction","17/2655","63/18860",0.26984126984127,1.91683854960691,2.95043427620147,0.00519430213894333,0.033500816500698,0.0244595047870282,"CAV1/SCN7A/DSP/PKP2/SCN2B/KCNJ5/SCN1B/JUP/SCN4B/GPD1L/GJA5/DSG2/NEDD4L/RNF207/DSC2/KCNJ8/BIN1",17
"GO:0050869","GO:0050869","negative regulation of B cell activation","11/2655","34/18860",0.323529411764706,2.29821646172593,3.06672348067188,0.00532305384546305,0.0342599041891796,0.0250137273669407,"CDKN2A/HMGB3/MNDA/BTK/INHA/TNFAIP3/TYROBP/BANK1/LAPTM5/SFRP1/FOXJ1",11
"GO:0060914","GO:0060914","heart formation","11/2655","34/18860",0.323529411764706,2.29821646172593,3.06672348067188,0.00532305384546305,0.0342599041891796,0.0250137273669407,"MEF2C/EMP2/SIX1/SOX17/HES1/BMP2/ROBO2/TBX5/MESP1/WNT11/LRP2",11
"GO:1901875","GO:1901875","positive regulation of post-translational protein modification","30/2655","133/18860",0.225563909774436,1.60231086190051,2.82149630398391,0.00538079267186671,0.0345822411570484,0.0252490709624753,"UBE2C/CDC20/PLK1/WFS1/CDKN2A/CAV1/TOLLIP/UBE2S/MYCBP2/FANCI/AIMP2/ANGPT1/PINK1/FBXW7/PRICKLE1/PIAS3/RPS2/LRRK2/DNAJB2/SKP2/TBC1D7/MAPK9/RASSF5/MTA1/RASD2/TRIB3/FAM107A/LAPTM5/ARRDC4/EGR1",30
"GO:0060395","GO:0060395","SMAD protein signal transduction","24/2655","100/18860",0.24,1.70485875706215,2.86057117430077,0.00538429537214451,0.0345822411570484,0.0252490709624753,"SPTBN1/TTK/BMPR2/ACVRL1/ENG/LRP1/TGFBR2/JAK2/VEPH1/SMAD7/TGFBR3/BMP2/OVOL2/DAB2/FOS/SMAD9/ATOH8/MAGI2/PPARG/BMP6/BMP7/CILP/BMP5/GREM1",24
"GO:0060390","GO:0060390","regulation of SMAD protein signal transduction","21/2655","84/18860",0.25,1.7758945386064,2.88474796041772,0.00541635557151206,0.0345943879848776,0.0252579395640341,"SPTBN1/TTK/BMPR2/ACVRL1/ENG/LRP1/TGFBR2/JAK2/VEPH1/SMAD7/TGFBR3/BMP2/OVOL2/DAB2/ATOH8/PPARG/BMP6/BMP7/CILP/BMP5/GREM1",21
"GO:0046328","GO:0046328","regulation of JNK cascade","33/2655","150/18860",0.22,1.56278719397363,2.8010445595255,0.00545380415738165,0.0345943879848776,0.0252579395640341,"AGER/PTK2B/SIRPA/PJA2/CYLD/PAFAH1B1/DUSP3/PINK1/PTPN1/TRAF4/MINK1/FLT4/TLR4/GADD45B/DVL3/IL1B/MARVELD3/PER1/FZD10/MAP3K10/EDN1/RASSF2/SH3RF3/F2RL1/MAPK8IP3/RAP2A/EPHA4/MDFI/TPD52L1/SEMA3A/TNIK/CCL21/PHLPP1",33
"GO:0090090","GO:0090090","negative regulation of canonical Wnt signaling pathway","33/2655","150/18860",0.22,1.56278719397363,2.8010445595255,0.00545380415738165,0.0345943879848776,0.0252579395640341,"MDK/CAV1/IGFBP2/RBMS3/CYLD/CTHRC1/DKK2/DACT3/APC/PRICKLE1/DKK3/SOX17/TLE4/MAD2L2/BMP2/LATS2/DAB2/TPBG/TMEM88/FERMT1/LIMD1/NKD2/SOSTDC1/MCC/LRP4/MESP1/WNT11/EGR1/SFRP1/GPC3/GREM1/SFRP5/NOTUM",33
"GO:0006971","GO:0006971","hypotonic response","6/2655","13/18860",0.461538461538462,3.27857453281182,3.32644904461817,0.00545874660361573,0.0345943879848776,0.0252579395640341,"SLC12A6/MYLK/SLC4A11/FBP1/AQP5/CLCN2",6
"GO:0032306","GO:0032306","regulation of prostaglandin secretion","6/2655","13/18860",0.461538461538462,3.27857453281182,3.32644904461817,0.00545874660361573,0.0345943879848776,0.0252579395640341,"IL1B/PTGES/P2RX7/ACSL4/EDN1/PLA2G4A",6
"GO:0046643","GO:0046643","regulation of gamma-delta T cell activation","6/2655","13/18860",0.461538461538462,3.27857453281182,3.32644904461817,0.00545874660361573,0.0345943879848776,0.0252579395640341,"SOX4/STAT5B/NCKAP1L/PTPRC/EGR3/LEF1",6
"GO:0048711","GO:0048711","positive regulation of astrocyte differentiation","6/2655","13/18860",0.461538461538462,3.27857453281182,3.32644904461817,0.00545874660361573,0.0345943879848776,0.0252579395640341,"CLCF1/HES1/IL6ST/BMP2/MAG/BIN1",6
"GO:0051443","GO:0051443","positive regulation of ubiquitin-protein transferase activity","6/2655","13/18860",0.461538461538462,3.27857453281182,3.32644904461817,0.00545874660361573,0.0345943879848776,0.0252579395640341,"UBE2C/CDC20/PLK1/UBE2S/RPS2/ARRDC4",6
